oob_regret,selected_candidate_index
0.05181633329336495,6
0.004899025903376597,2
0.2684616854924052,1
0.013309606752969425,2
0.022983272781229747,3
0.020593795561772474,2
0.09667788716565222,7
0.01596520099041633,3
0.06712813178897427,6
0.04696054333686575,6
0.05133714620193486,6
0.11284782876612665,5
0.0449274133578636,6
0.09843683401709447,5
0.03515910774349046,5
0.12821267202005368,5
0.024769224670224715,2
0.07387581211774447,6
0.03333319862240791,6
0.013068369396432883,3
0.010117874903160323,3
0.14435805369383825,8
0.03271956660564647,2
0.10318638880011055,8
0.014991413545057217,2
0.03802603223141744,6
0.015485656695785319,3
0.11608050539111203,8
0.013074456893808414,3
0.016734620080229523,2
0.0619904456235538,5
0.014101961852324943,2
0.022318482047901197,2
0.004732386733530325,2
0.014826858003313195,2
0.0745360470915014,5
0.02101530983651656,6
0.03884997751260627,6
0.058809969962880085,4
0.1037812680023374,8
0.026087015349104847,3
0.018755237760196844,2
0.0151384874481445,2
0.0033526630625327486,3
0.007745172894464386,3
0.021526220967197196,2
0.029655080386744206,2
0.11583570550007938,8
0.017641623929813777,2
0.029693864633886333,6
0.05935856820786489,0
0.004397601406622681,2
0.03179798990518928,3
0.015549602784533975,2
0.05869805161790753,6
0.11060575483630178,5
0.006355554364918317,2
0.013130164664052868,3
0.004049300700497249,2
0.00688786002713182,3
0.024917873450384362,3
