subset,seed,left_point,right_point,maintenance_lead_cycles,late_to_early_cost_ratio,independent_unit,design_role,left_service_rate,right_service_rate,delta_service_rate,left_false_late_rate,right_false_late_rate,delta_false_late_rate,left_false_early_rate,right_false_early_rate,delta_false_early_rate,left_decision_cost_per_engine,right_decision_cost_per_engine,delta_decision_cost_per_engine,action_disagreement_rate,n_engines
FD004,2025,asym,core,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.24596774193548387,0.012096774193548376,0.004032258064516129,0.004032258064516129,0.0,0.04838709677419355,0.036290322580645164,0.012096774193548383,0.08870967741935484,0.07661290322580645,0.01209677419354839,0.028225806451612902,248
FD004,2026,asym,rast,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.13709677419354838,0.06854838709677419,0.06854838709677419,0.0,0.008064516129032258,-0.008064516129032258,0.08064516129032258,0.020161290322580645,0.06048387096774194,0.08064516129032258,0.036290322580645164,0.044354838709677415,0.06854838709677419,248
FD004,2026,core,rast,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.12096774193548387,0.06854838709677419,0.052419354838709686,0.0,0.008064516129032258,-0.008064516129032258,0.06451612903225806,0.020161290322580645,0.04435483870967742,0.06451612903225806,0.036290322580645164,0.0282258064516129,0.05241935483870968,248
FD004,2026,asym,core,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.13709677419354838,0.12096774193548387,0.016129032258064502,0.0,0.0,0.0,0.08064516129032258,0.06451612903225806,0.016129032258064516,0.08064516129032258,0.06451612903225806,0.016129032258064516,0.016129032258064516,248
FD004,2026,asym,rast,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.13709677419354838,0.06854838709677419,0.06854838709677419,0.0,0.008064516129032258,-0.008064516129032258,0.08064516129032258,0.020161290322580645,0.06048387096774194,0.08064516129032258,0.06048387096774194,0.02016129032258064,0.06854838709677419,248
FD004,2026,core,rast,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.12096774193548387,0.06854838709677419,0.052419354838709686,0.0,0.008064516129032258,-0.008064516129032258,0.06451612903225806,0.020161290322580645,0.04435483870967742,0.06451612903225806,0.06048387096774194,0.0040322580645161255,0.05241935483870968,248
FD004,2026,asym,core,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.13709677419354838,0.12096774193548387,0.016129032258064502,0.0,0.0,0.0,0.08064516129032258,0.06451612903225806,0.016129032258064516,0.08064516129032258,0.06451612903225806,0.016129032258064516,0.016129032258064516,248
FD004,2026,asym,rast,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.13709677419354838,0.06854838709677419,0.06854838709677419,0.0,0.008064516129032258,-0.008064516129032258,0.08064516129032258,0.020161290322580645,0.06048387096774194,0.08064516129032258,0.10080645161290322,-0.02016129032258064,0.06854838709677419,248
FD004,2026,core,rast,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.12096774193548387,0.06854838709677419,0.052419354838709686,0.0,0.008064516129032258,-0.008064516129032258,0.06451612903225806,0.020161290322580645,0.04435483870967742,0.06451612903225806,0.10080645161290322,-0.03629032258064516,0.05241935483870968,248
FD004,2026,asym,core,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.13709677419354838,0.12096774193548387,0.016129032258064502,0.0,0.0,0.0,0.08064516129032258,0.06451612903225806,0.016129032258064516,0.08064516129032258,0.06451612903225806,0.016129032258064516,0.016129032258064516,248
FD004,2026,asym,rast,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1975806451612903,0.18548387096774194,0.012096774193548376,0.0,0.004032258064516129,-0.004032258064516129,0.036290322580645164,0.028225806451612902,0.008064516129032261,0.036290322580645164,0.036290322580645164,0.0,0.012096774193548387,248
FD004,2026,core,rast,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.20161290322580644,0.18548387096774194,0.016129032258064502,0.0,0.004032258064516129,-0.004032258064516129,0.04032258064516129,0.028225806451612902,0.012096774193548387,0.04032258064516129,0.036290322580645164,0.0040322580645161255,0.016129032258064516,248
FD004,2026,asym,core,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1975806451612903,0.20161290322580644,-0.0040322580645161255,0.0,0.0,0.0,0.036290322580645164,0.04032258064516129,-0.0040322580645161255,0.036290322580645164,0.04032258064516129,-0.0040322580645161255,0.004032258064516129,248
FD004,2026,asym,rast,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1975806451612903,0.18548387096774194,0.012096774193548376,0.0,0.004032258064516129,-0.004032258064516129,0.036290322580645164,0.028225806451612902,0.008064516129032261,0.036290322580645164,0.04838709677419355,-0.012096774193548383,0.012096774193548387,248
FD004,2026,core,rast,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.20161290322580644,0.18548387096774194,0.016129032258064502,0.0,0.004032258064516129,-0.004032258064516129,0.04032258064516129,0.028225806451612902,0.012096774193548387,0.04032258064516129,0.04838709677419355,-0.008064516129032258,0.016129032258064516,248
FD004,2026,asym,core,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1975806451612903,0.20161290322580644,-0.0040322580645161255,0.0,0.0,0.0,0.036290322580645164,0.04032258064516129,-0.0040322580645161255,0.036290322580645164,0.04032258064516129,-0.0040322580645161255,0.004032258064516129,248
FD004,2026,asym,rast,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1975806451612903,0.18548387096774194,0.012096774193548376,0.0,0.004032258064516129,-0.004032258064516129,0.036290322580645164,0.028225806451612902,0.008064516129032261,0.036290322580645164,0.06854838709677419,-0.032258064516129024,0.012096774193548387,248
FD004,2026,core,rast,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.20161290322580644,0.18548387096774194,0.016129032258064502,0.0,0.004032258064516129,-0.004032258064516129,0.04032258064516129,0.028225806451612902,0.012096774193548387,0.04032258064516129,0.06854838709677419,-0.0282258064516129,0.016129032258064516,248
FD004,2026,asym,core,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1975806451612903,0.20161290322580644,-0.0040322580645161255,0.0,0.0,0.0,0.036290322580645164,0.04032258064516129,-0.0040322580645161255,0.036290322580645164,0.04032258064516129,-0.0040322580645161255,0.004032258064516129,248
FD004,2026,asym,rast,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.2540322580645161,0.21774193548387097,0.03629032258064516,0.008064516129032258,0.020161290322580645,-0.012096774193548387,0.04838709677419355,0.024193548387096774,0.024193548387096774,0.06451612903225806,0.06451612903225806,0.0,0.036290322580645164,248
FD004,2026,core,rast,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.21774193548387097,0.04032258064516128,0.0,0.020161290322580645,-0.020161290322580645,0.04435483870967742,0.024193548387096774,0.020161290322580648,0.04435483870967742,0.06451612903225806,-0.02016129032258064,0.04032258064516129,248
FD004,2026,asym,core,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.2540322580645161,0.25806451612903225,-0.0040322580645161255,0.008064516129032258,0.0,0.008064516129032258,0.04838709677419355,0.04435483870967742,0.0040322580645161255,0.06451612903225806,0.04435483870967742,0.02016129032258064,0.028225806451612902,248
FD004,2026,asym,rast,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.2540322580645161,0.21774193548387097,0.03629032258064516,0.008064516129032258,0.020161290322580645,-0.012096774193548387,0.04838709677419355,0.024193548387096774,0.024193548387096774,0.08870967741935484,0.125,-0.03629032258064516,0.036290322580645164,248
FD004,2026,core,rast,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.21774193548387097,0.04032258064516128,0.0,0.020161290322580645,-0.020161290322580645,0.04435483870967742,0.024193548387096774,0.020161290322580648,0.04435483870967742,0.125,-0.08064516129032258,0.04032258064516129,248
FD004,2026,asym,core,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.2540322580645161,0.25806451612903225,-0.0040322580645161255,0.008064516129032258,0.0,0.008064516129032258,0.04838709677419355,0.04435483870967742,0.0040322580645161255,0.08870967741935484,0.04435483870967742,0.04435483870967742,0.028225806451612902,248
FD004,2026,asym,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.2540322580645161,0.21774193548387097,0.03629032258064516,0.008064516129032258,0.020161290322580645,-0.012096774193548387,0.04838709677419355,0.024193548387096774,0.024193548387096774,0.12903225806451613,0.22580645161290322,-0.0967741935483871,0.036290322580645164,248
FD004,2026,core,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.21774193548387097,0.04032258064516128,0.0,0.020161290322580645,-0.020161290322580645,0.04435483870967742,0.024193548387096774,0.020161290322580648,0.04435483870967742,0.22580645161290322,-0.1814516129032258,0.04032258064516129,248
FD004,2026,asym,core,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.2540322580645161,0.25806451612903225,-0.0040322580645161255,0.008064516129032258,0.0,0.008064516129032258,0.04838709677419355,0.04435483870967742,0.0040322580645161255,0.12903225806451613,0.04435483870967742,0.0846774193548387,0.028225806451612902,248
