normalization,model,seed,unit_id,denominator_definition,q,epsilon_fraction,rmse_cycles,eligible_windows,late_events,lpr
temperature,asym,2025,B0048,J,0.2,0.05,5.212554562243846,15,0,0.0
temperature,asym,2025,B0055,J,0.2,0.05,14.939734004189724,21,0,0.0
temperature,asym,2025,B0007,J_plus_1,0.05,0.0,50.845968344124,9,7,0.7777777777777778
temperature,asym,2025,B0044,J_plus_1,0.05,0.0,20.243820949596422,6,3,0.5
temperature,asym,2025,B0048,J_plus_1,0.05,0.0,5.212554562243846,4,2,0.5
temperature,asym,2025,B0055,J_plus_1,0.05,0.0,14.939734004189724,6,2,0.3333333333333333
temperature,asym,2025,B0007,J_plus_1,0.05,0.02,50.845968344124,9,2,0.2222222222222222
temperature,asym,2025,B0044,J_plus_1,0.05,0.02,20.243820949596422,6,1,0.16666666666666666
temperature,asym,2025,B0048,J_plus_1,0.05,0.02,5.212554562243846,4,1,0.25
temperature,asym,2025,B0055,J_plus_1,0.05,0.02,14.939734004189724,6,0,0.0
temperature,asym,2025,B0007,J_plus_1,0.05,0.05,50.845968344124,9,0,0.0
temperature,asym,2025,B0044,J_plus_1,0.05,0.05,20.243820949596422,6,0,0.0
temperature,asym,2025,B0048,J_plus_1,0.05,0.05,5.212554562243846,4,0,0.0
temperature,asym,2025,B0055,J_plus_1,0.05,0.05,14.939734004189724,6,0,0.0
temperature,asym,2025,B0007,J_plus_1,0.1,0.0,50.845968344124,17,7,0.4117647058823529
temperature,asym,2025,B0044,J_plus_1,0.1,0.0,20.243820949596422,12,3,0.25
temperature,asym,2025,B0048,J_plus_1,0.1,0.0,5.212554562243846,8,2,0.25
temperature,asym,2025,B0055,J_plus_1,0.1,0.0,14.939734004189724,11,2,0.18181818181818182
temperature,asym,2025,B0007,J_plus_1,0.1,0.02,50.845968344124,17,2,0.11764705882352941
temperature,asym,2025,B0044,J_plus_1,0.1,0.02,20.243820949596422,12,1,0.08333333333333333
temperature,asym,2025,B0048,J_plus_1,0.1,0.02,5.212554562243846,8,1,0.125
temperature,asym,2025,B0055,J_plus_1,0.1,0.02,14.939734004189724,11,0,0.0
temperature,asym,2025,B0007,J_plus_1,0.1,0.05,50.845968344124,17,0,0.0
temperature,asym,2025,B0044,J_plus_1,0.1,0.05,20.243820949596422,12,0,0.0
temperature,asym,2025,B0048,J_plus_1,0.1,0.05,5.212554562243846,8,0,0.0
temperature,asym,2025,B0055,J_plus_1,0.1,0.05,14.939734004189724,11,0,0.0
temperature,asym,2025,B0007,J_plus_1,0.2,0.0,50.845968344124,34,7,0.20588235294117646
temperature,asym,2025,B0044,J_plus_1,0.2,0.0,20.243820949596422,23,14,0.6086956521739131
temperature,asym,2025,B0048,J_plus_1,0.2,0.0,5.212554562243846,15,2,0.13333333333333333
temperature,asym,2025,B0055,J_plus_1,0.2,0.0,14.939734004189724,21,6,0.2857142857142857
temperature,asym,2025,B0007,J_plus_1,0.2,0.02,50.845968344124,34,2,0.058823529411764705
temperature,asym,2025,B0044,J_plus_1,0.2,0.02,20.243820949596422,23,5,0.21739130434782608
temperature,asym,2025,B0048,J_plus_1,0.2,0.02,5.212554562243846,15,1,0.06666666666666667
temperature,asym,2025,B0055,J_plus_1,0.2,0.02,14.939734004189724,21,1,0.047619047619047616
temperature,asym,2025,B0007,J_plus_1,0.2,0.05,50.845968344124,34,0,0.0
temperature,asym,2025,B0044,J_plus_1,0.2,0.05,20.243820949596422,23,0,0.0
temperature,asym,2025,B0048,J_plus_1,0.2,0.05,5.212554562243846,15,0,0.0
temperature,asym,2025,B0055,J_plus_1,0.2,0.05,14.939734004189724,21,0,0.0
temperature,asym,2026,B0007,J,0.05,0.0,58.96043330649704,9,9,1.0
temperature,asym,2026,B0044,J,0.05,0.0,27.287531605959266,6,4,0.6666666666666666
temperature,asym,2026,B0048,J,0.05,0.0,7.0999827230844685,4,4,1.0
temperature,asym,2026,B0055,J,0.05,0.0,22.011287117877274,6,6,1.0
temperature,asym,2026,B0007,J,0.05,0.02,58.96043330649704,9,9,1.0
temperature,asym,2026,B0044,J,0.05,0.02,27.287531605959266,6,2,0.3333333333333333
temperature,asym,2026,B0048,J,0.05,0.02,7.0999827230844685,4,2,0.5
temperature,asym,2026,B0055,J,0.05,0.02,22.011287117877274,6,6,1.0
temperature,asym,2026,B0007,J,0.05,0.05,58.96043330649704,9,4,0.4444444444444444
temperature,asym,2026,B0044,J,0.05,0.05,27.287531605959266,6,0,0.0
temperature,asym,2026,B0048,J,0.05,0.05,7.0999827230844685,4,0,0.0
temperature,asym,2026,B0055,J,0.05,0.05,22.011287117877274,6,6,1.0
temperature,asym,2026,B0007,J,0.1,0.0,58.96043330649704,17,15,0.8823529411764706
temperature,asym,2026,B0044,J,0.1,0.0,27.287531605959266,12,9,0.75
temperature,asym,2026,B0048,J,0.1,0.0,7.0999827230844685,8,4,0.5
temperature,asym,2026,B0055,J,0.1,0.0,22.011287117877274,11,11,1.0
temperature,asym,2026,B0007,J,0.1,0.02,58.96043330649704,17,11,0.6470588235294118
temperature,asym,2026,B0044,J,0.1,0.02,27.287531605959266,12,2,0.16666666666666666
temperature,asym,2026,B0048,J,0.1,0.02,7.0999827230844685,8,2,0.25
temperature,asym,2026,B0055,J,0.1,0.02,22.011287117877274,11,11,1.0
temperature,asym,2026,B0007,J,0.1,0.05,58.96043330649704,17,4,0.23529411764705882
temperature,asym,2026,B0044,J,0.1,0.05,27.287531605959266,12,0,0.0
temperature,asym,2026,B0048,J,0.1,0.05,7.0999827230844685,8,0,0.0
temperature,asym,2026,B0055,J,0.1,0.05,22.011287117877274,11,6,0.5454545454545454
temperature,asym,2026,B0007,J,0.2,0.0,58.96043330649704,34,15,0.4411764705882353
temperature,asym,2026,B0044,J,0.2,0.0,27.287531605959266,23,20,0.8695652173913043
temperature,asym,2026,B0048,J,0.2,0.0,7.0999827230844685,15,4,0.26666666666666666
temperature,asym,2026,B0055,J,0.2,0.0,22.011287117877274,21,21,1.0
temperature,asym,2026,B0007,J,0.2,0.02,58.96043330649704,34,11,0.3235294117647059
temperature,asym,2026,B0044,J,0.2,0.02,27.287531605959266,23,11,0.4782608695652174
temperature,asym,2026,B0048,J,0.2,0.02,7.0999827230844685,15,2,0.13333333333333333
temperature,asym,2026,B0055,J,0.2,0.02,22.011287117877274,21,15,0.7142857142857143
temperature,asym,2026,B0007,J,0.2,0.05,58.96043330649704,34,4,0.11764705882352941
temperature,asym,2026,B0044,J,0.2,0.05,27.287531605959266,23,0,0.0
temperature,asym,2026,B0048,J,0.2,0.05,7.0999827230844685,15,0,0.0
temperature,asym,2026,B0055,J,0.2,0.05,22.011287117877274,21,6,0.2857142857142857
temperature,asym,2026,B0007,J_plus_1,0.05,0.0,58.96043330649704,9,9,1.0
temperature,asym,2026,B0044,J_plus_1,0.05,0.0,27.287531605959266,6,4,0.6666666666666666
temperature,asym,2026,B0048,J_plus_1,0.05,0.0,7.0999827230844685,4,4,1.0
temperature,asym,2026,B0055,J_plus_1,0.05,0.0,22.011287117877274,6,6,1.0
temperature,asym,2026,B0007,J_plus_1,0.05,0.02,58.96043330649704,9,9,1.0
temperature,asym,2026,B0044,J_plus_1,0.05,0.02,27.287531605959266,6,2,0.3333333333333333
temperature,asym,2026,B0048,J_plus_1,0.05,0.02,7.0999827230844685,4,2,0.5
temperature,asym,2026,B0055,J_plus_1,0.05,0.02,22.011287117877274,6,6,1.0
temperature,asym,2026,B0007,J_plus_1,0.05,0.05,58.96043330649704,9,4,0.4444444444444444
temperature,asym,2026,B0044,J_plus_1,0.05,0.05,27.287531605959266,6,0,0.0
temperature,asym,2026,B0048,J_plus_1,0.05,0.05,7.0999827230844685,4,0,0.0
temperature,asym,2026,B0055,J_plus_1,0.05,0.05,22.011287117877274,6,6,1.0
temperature,asym,2026,B0007,J_plus_1,0.1,0.0,58.96043330649704,17,15,0.8823529411764706
temperature,asym,2026,B0044,J_plus_1,0.1,0.0,27.287531605959266,12,9,0.75
temperature,asym,2026,B0048,J_plus_1,0.1,0.0,7.0999827230844685,8,4,0.5
temperature,asym,2026,B0055,J_plus_1,0.1,0.0,22.011287117877274,11,11,1.0
temperature,asym,2026,B0007,J_plus_1,0.1,0.02,58.96043330649704,17,11,0.6470588235294118
temperature,asym,2026,B0044,J_plus_1,0.1,0.02,27.287531605959266,12,2,0.16666666666666666
temperature,asym,2026,B0048,J_plus_1,0.1,0.02,7.0999827230844685,8,2,0.25
temperature,asym,2026,B0055,J_plus_1,0.1,0.02,22.011287117877274,11,11,1.0
temperature,asym,2026,B0007,J_plus_1,0.1,0.05,58.96043330649704,17,4,0.23529411764705882
temperature,asym,2026,B0044,J_plus_1,0.1,0.05,27.287531605959266,12,0,0.0
temperature,asym,2026,B0048,J_plus_1,0.1,0.05,7.0999827230844685,8,0,0.0
temperature,asym,2026,B0055,J_plus_1,0.1,0.05,22.011287117877274,11,6,0.5454545454545454
temperature,asym,2026,B0007,J_plus_1,0.2,0.0,58.96043330649704,34,15,0.4411764705882353
temperature,asym,2026,B0044,J_plus_1,0.2,0.0,27.287531605959266,23,20,0.8695652173913043
temperature,asym,2026,B0048,J_plus_1,0.2,0.0,7.0999827230844685,15,4,0.26666666666666666
temperature,asym,2026,B0055,J_plus_1,0.2,0.0,22.011287117877274,21,21,1.0
temperature,asym,2026,B0007,J_plus_1,0.2,0.02,58.96043330649704,34,11,0.3235294117647059
temperature,asym,2026,B0044,J_plus_1,0.2,0.02,27.287531605959266,23,11,0.4782608695652174
temperature,asym,2026,B0048,J_plus_1,0.2,0.02,7.0999827230844685,15,2,0.13333333333333333
temperature,asym,2026,B0055,J_plus_1,0.2,0.02,22.011287117877274,21,14,0.6666666666666666
temperature,asym,2026,B0007,J_plus_1,0.2,0.05,58.96043330649704,34,4,0.11764705882352941
temperature,asym,2026,B0044,J_plus_1,0.2,0.05,27.287531605959266,23,0,0.0
temperature,asym,2026,B0048,J_plus_1,0.2,0.05,7.0999827230844685,15,0,0.0
temperature,asym,2026,B0055,J_plus_1,0.2,0.05,22.011287117877274,21,6,0.2857142857142857
